run_id,dataset_id,strategy,seed,split_id,embedding_id,model,val_auprc,test_auprc,val_auroc,test_auroc,test_f1,test_mcc,schema_path,model_path,preds_test_path,align_train_method,align_val_method,align_test_method
20260125T185108Z,amp_case_study_v1,splits,1,amp_case_study_v1__random__seed_1,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8851651373939331,0.8565645135958065,0.9021182266009852,0.8941283691414491,0.7739251040221914,0.6514509538512027,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,1,amp_case_study_v1__random__seed_1,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8835326072353623,0.8715707732123938,0.9092138433028932,0.8957077747541694,0.772169167803547,0.6478310369911379,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,7,amp_case_study_v1__random__seed_7,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8990364675558102,0.8523859961992689,0.9140778057654632,0.8776923076923077,0.7574123989218329,0.6169658883602035,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,7,amp_case_study_v1__random__seed_7,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.9021973379951167,0.8640797923175643,0.9188216831666639,0.8876775906108615,0.762532981530343,0.6202091134344333,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_7/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,13,amp_case_study_v1__random__seed_13,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8932727272199744,0.8515203195849992,0.9103869824068499,0.8703277626420359,0.7652645861601085,0.6376743441056046,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,13,amp_case_study_v1__random__seed_13,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8670240164331984,0.8627933156141554,0.8893053306399107,0.886220971969482,0.7566063977746871,0.6311964541617862,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_13/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,21,amp_case_study_v1__random__seed_21,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8782609678220117,0.8536236454954623,0.8903862618545838,0.8877691929717548,0.7506925207756233,0.6131281027610372,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,21,amp_case_study_v1__random__seed_21,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.896097979147946,0.8556670613453676,0.9102530927060551,0.888704318936877,0.7734375,0.6336171305313898,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_21/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,42,amp_case_study_v1__random__seed_42,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8724309855035185,0.8586731161263799,0.895808876531768,0.8883625414183665,0.7741935483870968,0.6431142668590011,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,42,amp_case_study_v1__random__seed_42,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8838504965496112,0.871083244881556,0.9056578573932788,0.906229653249637,0.7908847184986595,0.6711970515673192,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_42/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,77,amp_case_study_v1__random__seed_77,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8960298441730672,0.8684856621006974,0.9130682099223425,0.8913701851782231,0.7770360480640854,0.6472914448711314,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,77,amp_case_study_v1__random__seed_77,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8871119436308811,0.8297663938434366,0.9100736239336217,0.8756865723968681,0.7355704697986577,0.5832290834124441,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_77/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,101,amp_case_study_v1__random__seed_101,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8875532667817521,0.8771774142720046,0.9101330308167523,0.896774958695261,0.7692307692307693,0.6237242834381922,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,101,amp_case_study_v1__random__seed_101,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8778761040945364,0.8639928487311648,0.9002445783735956,0.8831700028381106,0.75,0.620195206751243,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_101/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,1337,amp_case_study_v1__random__seed_1337,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8862521205863552,0.8485448326265891,0.9141524224695041,0.8832618747372846,0.76,0.6176320647288746,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,1337,amp_case_study_v1__random__seed_1337,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8880219546817036,0.8527268666214599,0.9043014073690714,0.8868428521344264,0.7650130548302873,0.6207576813193815,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_1337/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,2024,amp_case_study_v1__random__seed_2024,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8676458837992791,0.849418782288246,0.9162309880893322,0.8853619841849957,0.76,0.6221193848322338,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,2024,amp_case_study_v1__random__seed_2024,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.9015150782267172,0.839982710018856,0.9224653166163042,0.8674477036344513,0.7503337783711616,0.6048290199614299,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_2024/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,9001,amp_case_study_v1__random__seed_9001,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8622144155646334,0.8757728525142381,0.8979891744669115,0.8943733244106262,0.7652399481193255,0.6226094359407766,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/random/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
20260125T185108Z,amp_case_study_v1,splits,9001,amp_case_study_v1__random__seed_9001,embedding_esm2_t6_8M_UR50D_mean_last_bs4,logistic_regression,0.8525419918730145,0.8801904664149908,0.8902026745020786,0.90370456935842,0.7790849673202614,0.6439917487946101,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/training_schema.yaml,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/model.joblib,/home/david/Desktop/umag_projects/MinimalCommunityStandar_v0.1/demonstrative_applications/case_demo_01/splits/stratified/seed_9001/models/logistic_regression/embedding_esm2_t6_8M_UR50D_mean_last_bs4/preds_test.csv,idx,idx,idx
